interval_start,interval_end,number_of_trips,rental_place,return_place
2019-12-23 14:45:00,2019-12-23 15:00:00,1,137,194
2019-12-23 14:45:00,2019-12-23 15:00:00,1,158,29
2019-12-23 14:45:00,2019-12-23 15:00:00,1,161,13
2019-12-23 14:45:00,2019-12-23 15:00:00,1,161,129
2019-12-23 14:45:00,2019-12-23 15:00:00,1,163,60
2019-12-23 14:45:00,2019-12-23 15:00:00,1,190,190
2019-12-23 14:45:00,2019-12-23 15:00:00,1,196,197
2019-12-23 14:45:00,2019-12-23 15:00:00,1,201,201
2019-12-23 14:45:00,2019-12-23 15:00:00,1,202,18
2019-12-23 15:00:00,2019-12-23 15:15:00,1,16,137
2019-12-23 15:00:00,2019-12-23 15:15:00,1,41,41
2019-12-23 15:00:00,2019-12-23 15:15:00,1,41,125
2019-12-23 15:00:00,2019-12-23 15:15:00,1,46,88
2019-12-23 15:00:00,2019-12-23 15:15:00,1,63,54
2019-12-23 15:00:00,2019-12-23 15:15:00,1,63,132
2019-12-23 15:00:00,2019-12-23 15:15:00,1,75,75
2019-12-23 15:00:00,2019-12-23 15:15:00,1,79,79
2019-12-23 15:00:00,2019-12-23 15:15:00,1,94,136
2019-12-23 15:00:00,2019-12-23 15:15:00,1,108,18
2019-12-23 15:00:00,2019-12-23 15:15:00,1,108,59
2019-12-23 15:00:00,2019-12-23 15:15:00,1,111,163
2019-12-23 15:00:00,2019-12-23 15:15:00,1,115,19
2019-12-23 15:00:00,2019-12-23 15:15:00,1,118,121
2019-12-23 15:00:00,2019-12-23 15:15:00,1,153,68
2019-12-23 15:00:00,2019-12-23 15:15:00,1,158,29
2019-12-23 15:00:00,2019-12-23 15:15:00,1,163,118
2019-12-23 15:00:00,2019-12-23 15:15:00,1,169,10
2019-12-23 15:00:00,2019-12-23 15:15:00,1,190,190
2019-12-23 15:00:00,2019-12-23 15:15:00,1,191,178
2019-12-23 15:00:00,2019-12-23 15:15:00,1,196,197
2019-12-23 15:00:00,2019-12-23 15:15:00,1,201,16
2019-12-23 15:00:00,2019-12-23 15:15:00,1,201,201
2019-12-23 15:00:00,2019-12-23 15:15:00,1,202,18
2019-12-23 15:15:00,2019-12-23 15:30:00,1,0,13
2019-12-23 15:15:00,2019-12-23 15:30:00,1,16,137
2019-12-23 15:15:00,2019-12-23 15:30:00,1,41,41
2019-12-23 15:15:00,2019-12-23 15:30:00,1,57,163
2019-12-23 15:15:00,2019-12-23 15:30:00,1,63,132
2019-12-23 15:15:00,2019-12-23 15:30:00,1,75,75
2019-12-23 15:15:00,2019-12-23 15:30:00,1,79,79
2019-12-23 15:15:00,2019-12-23 15:30:00,1,94,136
2019-12-23 15:15:00,2019-12-23 15:30:00,1,108,110
2019-12-23 15:15:00,2019-12-23 15:30:00,1,111,163
2019-12-23 15:15:00,2019-12-23 15:30:00,1,115,19
2019-12-23 15:15:00,2019-12-23 15:30:00,1,118,121
2019-12-23 15:15:00,2019-12-23 15:30:00,1,121,87
2019-12-23 15:15:00,2019-12-23 15:30:00,1,121,121
2019-12-23 15:15:00,2019-12-23 15:30:00,1,134,155
2019-12-23 15:15:00,2019-12-23 15:30:00,1,158,29
2019-12-23 15:15:00,2019-12-23 15:30:00,1,169,10
2019-12-23 15:15:00,2019-12-23 15:30:00,1,190,190
2019-12-23 15:15:00,2019-12-23 15:30:00,1,195,30
2019-12-23 15:15:00,2019-12-23 15:30:00,1,196,197
2019-12-23 15:30:00,2019-12-23 15:45:00,1,2,63
2019-12-23 15:30:00,2019-12-23 15:45:00,1,10,130
2019-12-23 15:30:00,2019-12-23 15:45:00,1,19,57
2019-12-23 15:30:00,2019-12-23 15:45:00,2,27,198
2019-12-23 15:30:00,2019-12-23 15:45:00,1,41,41
2019-12-23 15:30:00,2019-12-23 15:45:00,1,57,163
2019-12-23 15:30:00,2019-12-23 15:45:00,1,63,132
2019-12-23 15:30:00,2019-12-23 15:45:00,1,75,75
2019-12-23 15:30:00,2019-12-23 15:45:00,1,79,79
2019-12-23 15:30:00,2019-12-23 15:45:00,1,94,136
2019-12-23 15:30:00,2019-12-23 15:45:00,1,97,97
2019-12-23 15:30:00,2019-12-23 15:45:00,1,111,163
2019-12-23 15:30:00,2019-12-23 15:45:00,1,112,24
2019-12-23 15:30:00,2019-12-23 15:45:00,1,118,113
2019-12-23 15:30:00,2019-12-23 15:45:00,1,121,121
2019-12-23 15:30:00,2019-12-23 15:45:00,1,128,128
2019-12-23 15:30:00,2019-12-23 15:45:00,1,158,29
2019-12-23 15:30:00,2019-12-23 15:45:00,1,169,10
2019-12-23 15:30:00,2019-12-23 15:45:00,1,170,146
2019-12-23 15:30:00,2019-12-23 15:45:00,1,181,181
2019-12-23 15:30:00,2019-12-23 15:45:00,1,190,190
2019-12-23 15:30:00,2019-12-23 15:45:00,1,195,30
2019-12-23 15:30:00,2019-12-23 15:45:00,1,195,84
2019-12-23 15:30:00,2019-12-23 15:45:00,1,196,197
2019-12-23 15:45:00,2019-12-23 16:00:00,1,2,63
2019-12-23 15:45:00,2019-12-23 16:00:00,1,8,16
2019-12-23 15:45:00,2019-12-23 16:00:00,1,9,164
2019-12-23 15:45:00,2019-12-23 16:00:00,1,10,130
2019-12-23 15:45:00,2019-12-23 16:00:00,2,27,198
2019-12-23 15:45:00,2019-12-23 16:00:00,1,41,41
2019-12-23 15:45:00,2019-12-23 16:00:00,2,75,75
2019-12-23 15:45:00,2019-12-23 16:00:00,1,79,79
2019-12-23 15:45:00,2019-12-23 16:00:00,1,85,0
2019-12-23 15:45:00,2019-12-23 16:00:00,1,97,97
2019-12-23 15:45:00,2019-12-23 16:00:00,1,108,59
2019-12-23 15:45:00,2019-12-23 16:00:00,1,111,163
2019-12-23 15:45:00,2019-12-23 16:00:00,1,112,24
2019-12-23 15:45:00,2019-12-23 16:00:00,1,118,113
2019-12-23 15:45:00,2019-12-23 16:00:00,1,128,128
2019-12-23 15:45:00,2019-12-23 16:00:00,1,128,136
2019-12-23 15:45:00,2019-12-23 16:00:00,1,132,136
2019-12-23 15:45:00,2019-12-23 16:00:00,1,158,29
2019-12-23 15:45:00,2019-12-23 16:00:00,1,178,10
2019-12-23 15:45:00,2019-12-23 16:00:00,1,190,190
2019-12-23 15:45:00,2019-12-23 16:00:00,1,195,84
2019-12-23 15:45:00,2019-12-23 16:00:00,1,196,197
2019-12-23 16:00:00,2019-12-23 16:15:00,1,8,16
2019-12-23 16:00:00,2019-12-23 16:15:00,1,9,164
2019-12-23 16:00:00,2019-12-23 16:15:00,1,16,156
2019-12-23 16:00:00,2019-12-23 16:15:00,1,22,146
2019-12-23 16:00:00,2019-12-23 16:15:00,1,24,112
2019-12-23 16:00:00,2019-12-23 16:15:00,1,57,19
2019-12-23 16:00:00,2019-12-23 16:15:00,1,59,57
2019-12-23 16:00:00,2019-12-23 16:15:00,1,70,74
2019-12-23 16:00:00,2019-12-23 16:15:00,2,75,75
2019-12-23 16:00:00,2019-12-23 16:15:00,1,79,79
2019-12-23 16:00:00,2019-12-23 16:15:00,1,84,112
2019-12-23 16:00:00,2019-12-23 16:15:00,1,85,0
2019-12-23 16:00:00,2019-12-23 16:15:00,1,97,97
2019-12-23 16:00:00,2019-12-23 16:15:00,1,108,59
2019-12-23 16:00:00,2019-12-23 16:15:00,1,111,163
2019-12-23 16:00:00,2019-12-23 16:15:00,1,125,171
2019-12-23 16:00:00,2019-12-23 16:15:00,1,130,176
2019-12-23 16:00:00,2019-12-23 16:15:00,1,135,150
2019-12-23 16:00:00,2019-12-23 16:15:00,1,136,94
2019-12-23 16:00:00,2019-12-23 16:15:00,1,153,119
2019-12-23 16:00:00,2019-12-23 16:15:00,1,158,29
2019-12-23 16:00:00,2019-12-23 16:15:00,1,163,87
2019-12-23 16:00:00,2019-12-23 16:15:00,1,177,44
2019-12-23 16:00:00,2019-12-23 16:15:00,1,178,10
2019-12-23 16:00:00,2019-12-23 16:15:00,1,190,190
2019-12-23 16:15:00,2019-12-23 16:30:00,1,16,156
2019-12-23 16:15:00,2019-12-23 16:30:00,1,24,112
2019-12-23 16:15:00,2019-12-23 16:30:00,1,29,151
2019-12-23 16:15:00,2019-12-23 16:30:00,1,44,97
2019-12-23 16:15:00,2019-12-23 16:30:00,1,57,19
2019-12-23 16:15:00,2019-12-23 16:30:00,1,59,57
2019-12-23 16:15:00,2019-12-23 16:30:00,1,67,32
2019-12-23 16:15:00,2019-12-23 16:30:00,1,70,74
2019-12-23 16:15:00,2019-12-23 16:30:00,2,75,75
2019-12-23 16:15:00,2019-12-23 16:30:00,1,77,75
2019-12-23 16:15:00,2019-12-23 16:30:00,1,79,79
2019-12-23 16:15:00,2019-12-23 16:30:00,1,84,112
2019-12-23 16:15:00,2019-12-23 16:30:00,1,85,0
2019-12-23 16:15:00,2019-12-23 16:30:00,1,97,96
2019-12-23 16:15:00,2019-12-23 16:30:00,1,108,59
2019-12-23 16:15:00,2019-12-23 16:30:00,1,111,163
2019-12-23 16:15:00,2019-12-23 16:30:00,1,119,153
2019-12-23 16:15:00,2019-12-23 16:30:00,1,125,1
2019-12-23 16:15:00,2019-12-23 16:30:00,1,136,94
2019-12-23 16:15:00,2019-12-23 16:30:00,1,136,128
2019-12-23 16:15:00,2019-12-23 16:30:00,1,136,139
2019-12-23 16:15:00,2019-12-23 16:30:00,1,153,119
2019-12-23 16:15:00,2019-12-23 16:30:00,1,153,195
2019-12-23 16:15:00,2019-12-23 16:30:00,1,163,87
2019-12-23 16:15:00,2019-12-23 16:30:00,1,177,44
2019-12-23 16:15:00,2019-12-23 16:30:00,1,190,190
2019-12-23 16:15:00,2019-12-23 16:30:00,1,194,57
2019-12-23 16:30:00,2019-12-23 16:45:00,1,19,57
2019-12-23 16:30:00,2019-12-23 16:45:00,1,63,54
2019-12-23 16:30:00,2019-12-23 16:45:00,1,63,63
2019-12-23 16:30:00,2019-12-23 16:45:00,1,67,32
2019-12-23 16:30:00,2019-12-23 16:45:00,1,74,67
2019-12-23 16:30:00,2019-12-23 16:45:00,1,74,198
2019-12-23 16:30:00,2019-12-23 16:45:00,2,75,75
2019-12-23 16:30:00,2019-12-23 16:45:00,1,77,75
2019-12-23 16:30:00,2019-12-23 16:45:00,1,79,1
2019-12-23 16:30:00,2019-12-23 16:45:00,1,79,79
2019-12-23 16:30:00,2019-12-23 16:45:00,1,85,0
2019-12-23 16:30:00,2019-12-23 16:45:00,1,119,153
2019-12-23 16:30:00,2019-12-23 16:45:00,1,125,1
2019-12-23 16:30:00,2019-12-23 16:45:00,1,136,128
2019-12-23 16:30:00,2019-12-23 16:45:00,1,136,132
2019-12-23 16:30:00,2019-12-23 16:45:00,1,173,24
2019-12-23 16:30:00,2019-12-23 16:45:00,1,190,190
2019-12-23 16:30:00,2019-12-23 16:45:00,1,194,57
2019-12-23 16:30:00,2019-12-23 16:45:00,1,195,124
2019-12-23 16:45:00,2019-12-23 17:00:00,1,19,10
2019-12-23 16:45:00,2019-12-23 17:00:00,1,19,57
2019-12-23 16:45:00,2019-12-23 17:00:00,1,19,178
2019-12-23 16:45:00,2019-12-23 17:00:00,1,57,177
2019-12-23 16:45:00,2019-12-23 17:00:00,1,67,32
2019-12-23 16:45:00,2019-12-23 17:00:00,1,74,198
2019-12-23 16:45:00,2019-12-23 17:00:00,2,75,75
2019-12-23 16:45:00,2019-12-23 17:00:00,1,79,1
2019-12-23 16:45:00,2019-12-23 17:00:00,1,119,153
2019-12-23 16:45:00,2019-12-23 17:00:00,1,136,132
2019-12-23 16:45:00,2019-12-23 17:00:00,1,137,42
2019-12-23 16:45:00,2019-12-23 17:00:00,1,163,153
2019-12-23 16:45:00,2019-12-23 17:00:00,1,173,24
2019-12-23 16:45:00,2019-12-23 17:00:00,1,182,176
2019-12-23 16:45:00,2019-12-23 17:00:00,1,190,190
2019-12-23 16:45:00,2019-12-23 17:00:00,1,191,130
2019-12-23 16:45:00,2019-12-23 17:00:00,1,195,124
2019-12-23 17:00:00,2019-12-23 17:15:00,1,19,10
2019-12-23 17:00:00,2019-12-23 17:15:00,1,57,177
2019-12-23 17:00:00,2019-12-23 17:15:00,1,67,17
2019-12-23 17:00:00,2019-12-23 17:15:00,1,67,32
2019-12-23 17:00:00,2019-12-23 17:15:00,1,74,198
2019-12-23 17:00:00,2019-12-23 17:15:00,1,75,75
2019-12-23 17:00:00,2019-12-23 17:15:00,1,79,1
2019-12-23 17:00:00,2019-12-23 17:15:00,1,103,26
2019-12-23 17:00:00,2019-12-23 17:15:00,1,119,153
2019-12-23 17:00:00,2019-12-23 17:15:00,1,137,42
2019-12-23 17:00:00,2019-12-23 17:15:00,1,163,153
2019-12-23 17:00:00,2019-12-23 17:15:00,1,190,190
2019-12-23 17:15:00,2019-12-23 17:30:00,1,26,103
2019-12-23 17:15:00,2019-12-23 17:30:00,1,67,17
2019-12-23 17:15:00,2019-12-23 17:30:00,1,67,32
2019-12-23 17:15:00,2019-12-23 17:30:00,1,75,75
2019-12-23 17:15:00,2019-12-23 17:30:00,1,97,96
2019-12-23 17:15:00,2019-12-23 17:30:00,1,182,149
2019-12-23 17:15:00,2019-12-23 17:30:00,1,190,190
2019-12-23 17:15:00,2019-12-23 17:30:00,1,198,70
2019-12-23 17:15:00,2019-12-23 17:30:00,1,198,178
2019-12-23 17:30:00,2019-12-23 17:45:00,1,18,112
2019-12-23 17:30:00,2019-12-23 17:45:00,1,19,57
2019-12-23 17:30:00,2019-12-23 17:45:00,1,26,103
2019-12-23 17:30:00,2019-12-23 17:45:00,1,52,52
2019-12-23 17:30:00,2019-12-23 17:45:00,1,52,164
2019-12-23 17:30:00,2019-12-23 17:45:00,1,67,32
2019-12-23 17:30:00,2019-12-23 17:45:00,1,75,75
2019-12-23 17:30:00,2019-12-23 17:45:00,1,88,104
2019-12-23 17:30:00,2019-12-23 17:45:00,2,130,141
2019-12-23 17:30:00,2019-12-23 17:45:00,1,153,126
2019-12-23 17:30:00,2019-12-23 17:45:00,1,189,178
2019-12-23 17:30:00,2019-12-23 17:45:00,1,190,190
2019-12-23 17:30:00,2019-12-23 17:45:00,1,198,70
2019-12-23 17:30:00,2019-12-23 17:45:00,1,198,178
2019-12-23 17:45:00,2019-12-23 18:00:00,1,18,186
2019-12-23 17:45:00,2019-12-23 18:00:00,1,52,52
2019-12-23 17:45:00,2019-12-23 18:00:00,1,52,164
2019-12-23 17:45:00,2019-12-23 18:00:00,1,75,75
2019-12-23 17:45:00,2019-12-23 18:00:00,1,88,104
2019-12-23 17:45:00,2019-12-23 18:00:00,1,112,115
2019-12-23 17:45:00,2019-12-23 18:00:00,1,130,141
2019-12-23 17:45:00,2019-12-23 18:00:00,1,153,126
2019-12-23 17:45:00,2019-12-23 18:00:00,1,189,178
2019-12-23 17:45:00,2019-12-23 18:00:00,1,190,190
2019-12-23 18:00:00,2019-12-23 18:15:00,1,10,49
2019-12-23 18:00:00,2019-12-23 18:15:00,1,18,20
2019-12-23 18:00:00,2019-12-23 18:15:00,1,18,186
2019-12-23 18:00:00,2019-12-23 18:15:00,1,42,20
2019-12-23 18:00:00,2019-12-23 18:15:00,1,60,118
2019-12-23 18:00:00,2019-12-23 18:15:00,1,60,163
2019-12-23 18:00:00,2019-12-23 18:15:00,1,75,75
2019-12-23 18:00:00,2019-12-23 18:15:00,1,86,139
2019-12-23 18:00:00,2019-12-23 18:15:00,1,112,19
2019-12-23 18:00:00,2019-12-23 18:15:00,1,112,115
2019-12-23 18:00:00,2019-12-23 18:15:00,1,136,87
2019-12-23 18:00:00,2019-12-23 18:15:00,1,153,126
2019-12-23 18:00:00,2019-12-23 18:15:00,1,190,190
2019-12-23 18:15:00,2019-12-23 18:30:00,1,0,129
2019-12-23 18:15:00,2019-12-23 18:30:00,1,10,49
2019-12-23 18:15:00,2019-12-23 18:30:00,1,42,20
2019-12-23 18:15:00,2019-12-23 18:30:00,1,60,163
2019-12-23 18:15:00,2019-12-23 18:30:00,1,75,75
2019-12-23 18:15:00,2019-12-23 18:30:00,1,75,78
2019-12-23 18:15:00,2019-12-23 18:30:00,1,108,169
2019-12-23 18:15:00,2019-12-23 18:30:00,1,129,14
2019-12-23 18:15:00,2019-12-23 18:30:00,1,153,126
2019-12-23 18:15:00,2019-12-23 18:30:00,1,171,152
2019-12-23 18:15:00,2019-12-23 18:30:00,1,186,150
2019-12-23 18:15:00,2019-12-23 18:30:00,1,190,190
2019-12-23 18:30:00,2019-12-23 18:45:00,1,0,129
2019-12-23 18:30:00,2019-12-23 18:45:00,1,14,0
2019-12-23 18:30:00,2019-12-23 18:45:00,1,19,195
2019-12-23 18:30:00,2019-12-23 18:45:00,1,52,151
2019-12-23 18:30:00,2019-12-23 18:45:00,1,57,23
2019-12-23 18:30:00,2019-12-23 18:45:00,1,75,75
2019-12-23 18:30:00,2019-12-23 18:45:00,1,80,44
2019-12-23 18:30:00,2019-12-23 18:45:00,1,87,109
2019-12-23 18:30:00,2019-12-23 18:45:00,1,108,169
2019-12-23 18:30:00,2019-12-23 18:45:00,1,118,202
2019-12-23 18:30:00,2019-12-23 18:45:00,1,121,2
2019-12-23 18:30:00,2019-12-23 18:45:00,1,129,14
2019-12-23 18:30:00,2019-12-23 18:45:00,1,153,126
2019-12-23 18:30:00,2019-12-23 18:45:00,1,171,152
2019-12-23 18:30:00,2019-12-23 18:45:00,1,178,189
2019-12-23 18:30:00,2019-12-23 18:45:00,1,186,150
2019-12-23 18:45:00,2019-12-23 19:00:00,1,19,195
2019-12-23 18:45:00,2019-12-23 19:00:00,1,52,151
2019-12-23 18:45:00,2019-12-23 19:00:00,1,53,12
2019-12-23 18:45:00,2019-12-23 19:00:00,1,57,23
2019-12-23 18:45:00,2019-12-23 19:00:00,1,80,44
2019-12-23 18:45:00,2019-12-23 19:00:00,1,87,109
2019-12-23 18:45:00,2019-12-23 19:00:00,1,118,202
2019-12-23 18:45:00,2019-12-23 19:00:00,1,153,126
2019-12-23 18:45:00,2019-12-23 19:00:00,1,169,16
2019-12-23 19:00:00,2019-12-23 19:15:00,1,16,35
2019-12-23 19:00:00,2019-12-23 19:15:00,1,16,163
2019-12-23 19:00:00,2019-12-23 19:15:00,1,53,12
2019-12-23 19:00:00,2019-12-23 19:15:00,1,109,136
2019-12-23 19:00:00,2019-12-23 19:15:00,1,122,92
2019-12-23 19:00:00,2019-12-23 19:15:00,1,146,12
2019-12-23 19:00:00,2019-12-23 19:15:00,1,153,126
2019-12-23 19:00:00,2019-12-23 19:15:00,1,169,16
2019-12-23 19:00:00,2019-12-23 19:15:00,2,198,27
2019-12-23 19:15:00,2019-12-23 19:30:00,1,112,19
2019-12-23 19:15:00,2019-12-23 19:30:00,1,122,92
2019-12-23 19:15:00,2019-12-23 19:30:00,1,146,12
2019-12-23 19:15:00,2019-12-23 19:30:00,1,153,126
2019-12-23 19:15:00,2019-12-23 19:30:00,1,160,101
2019-12-23 19:15:00,2019-12-23 19:30:00,1,196,196
2019-12-23 19:30:00,2019-12-23 19:45:00,2,2,2
2019-12-23 19:30:00,2019-12-23 19:45:00,1,16,140
2019-12-23 19:30:00,2019-12-23 19:45:00,1,18,62
2019-12-23 19:30:00,2019-12-23 19:45:00,1,54,38
2019-12-23 19:30:00,2019-12-23 19:45:00,1,77,75
2019-12-23 19:30:00,2019-12-23 19:45:00,1,101,92
2019-12-23 19:30:00,2019-12-23 19:45:00,1,104,23
2019-12-23 19:30:00,2019-12-23 19:45:00,1,109,104
2019-12-23 19:30:00,2019-12-23 19:45:00,1,112,19
2019-12-23 19:30:00,2019-12-23 19:45:00,1,131,131
2019-12-23 19:30:00,2019-12-23 19:45:00,1,153,126
2019-12-23 19:30:00,2019-12-23 19:45:00,1,160,101
2019-12-23 19:30:00,2019-12-23 19:45:00,1,189,190
2019-12-23 19:30:00,2019-12-23 19:45:00,1,190,50
2019-12-23 19:30:00,2019-12-23 19:45:00,1,196,196
2019-12-23 19:45:00,2019-12-23 20:00:00,2,2,2
2019-12-23 19:45:00,2019-12-23 20:00:00,1,10,31
2019-12-23 19:45:00,2019-12-23 20:00:00,1,16,140
2019-12-23 19:45:00,2019-12-23 20:00:00,1,18,62
2019-12-23 19:45:00,2019-12-23 20:00:00,1,38,136
2019-12-23 19:45:00,2019-12-23 20:00:00,1,49,42
2019-12-23 19:45:00,2019-12-23 20:00:00,2,52,76
2019-12-23 19:45:00,2019-12-23 20:00:00,1,52,164
2019-12-23 19:45:00,2019-12-23 20:00:00,1,54,38
2019-12-23 19:45:00,2019-12-23 20:00:00,1,77,75
2019-12-23 19:45:00,2019-12-23 20:00:00,1,101,92
2019-12-23 19:45:00,2019-12-23 20:00:00,1,104,23
2019-12-23 19:45:00,2019-12-23 20:00:00,1,109,104
2019-12-23 19:45:00,2019-12-23 20:00:00,1,111,111
2019-12-23 19:45:00,2019-12-23 20:00:00,1,111,113
2019-12-23 19:45:00,2019-12-23 20:00:00,1,112,19
2019-12-23 19:45:00,2019-12-23 20:00:00,1,116,187
2019-12-23 19:45:00,2019-12-23 20:00:00,1,136,104
2019-12-23 19:45:00,2019-12-23 20:00:00,1,153,126
2019-12-23 19:45:00,2019-12-23 20:00:00,1,178,20
2019-12-23 19:45:00,2019-12-23 20:00:00,1,190,50
2019-12-23 19:45:00,2019-12-23 20:00:00,1,200,110
2019-12-23 20:00:00,2019-12-23 20:15:00,1,0,13
2019-12-23 20:00:00,2019-12-23 20:15:00,1,0,161
2019-12-23 20:00:00,2019-12-23 20:15:00,1,10,31
2019-12-23 20:00:00,2019-12-23 20:15:00,1,18,62
2019-12-23 20:00:00,2019-12-23 20:15:00,1,38,136
2019-12-23 20:00:00,2019-12-23 20:15:00,1,49,42
2019-12-23 20:00:00,2019-12-23 20:15:00,2,52,76
2019-12-23 20:00:00,2019-12-23 20:15:00,1,52,164
2019-12-23 20:00:00,2019-12-23 20:15:00,1,111,113
2019-12-23 20:00:00,2019-12-23 20:15:00,1,113,111
2019-12-23 20:00:00,2019-12-23 20:15:00,1,124,56
2019-12-23 20:00:00,2019-12-23 20:15:00,1,136,104
2019-12-23 20:00:00,2019-12-23 20:15:00,1,140,111
2019-12-23 20:00:00,2019-12-23 20:15:00,1,153,126
2019-12-23 20:00:00,2019-12-23 20:15:00,1,161,115
2019-12-23 20:15:00,2019-12-23 20:30:00,1,0,13
2019-12-23 20:15:00,2019-12-23 20:30:00,1,0,161
2019-12-23 20:15:00,2019-12-23 20:30:00,1,20,197
2019-12-23 20:15:00,2019-12-23 20:30:00,1,23,61
2019-12-23 20:15:00,2019-12-23 20:30:00,1,87,2
2019-12-23 20:15:00,2019-12-23 20:30:00,1,111,113
2019-12-23 20:15:00,2019-12-23 20:30:00,1,124,56
2019-12-23 20:15:00,2019-12-23 20:30:00,1,140,111
2019-12-23 20:15:00,2019-12-23 20:30:00,1,153,37
2019-12-23 20:15:00,2019-12-23 20:30:00,1,153,126
2019-12-23 20:15:00,2019-12-23 20:30:00,1,161,115
2019-12-23 20:15:00,2019-12-23 20:30:00,1,186,186
2019-12-23 20:30:00,2019-12-23 20:45:00,1,18,15
2019-12-23 20:30:00,2019-12-23 20:45:00,1,20,197
2019-12-23 20:30:00,2019-12-23 20:45:00,1,23,61
2019-12-23 20:30:00,2019-12-23 20:45:00,1,57,42
2019-12-23 20:30:00,2019-12-23 20:45:00,1,62,141
2019-12-23 20:30:00,2019-12-23 20:45:00,1,87,2
2019-12-23 20:30:00,2019-12-23 20:45:00,1,96,80
2019-12-23 20:30:00,2019-12-23 20:45:00,1,124,56
2019-12-23 20:30:00,2019-12-23 20:45:00,1,136,180
2019-12-23 20:30:00,2019-12-23 20:45:00,1,141,1
2019-12-23 20:30:00,2019-12-23 20:45:00,1,153,126
2019-12-23 20:30:00,2019-12-23 20:45:00,1,186,186
2019-12-23 20:30:00,2019-12-23 20:45:00,1,195,18
2019-12-23 20:45:00,2019-12-23 21:00:00,1,15,41
2019-12-23 20:45:00,2019-12-23 21:00:00,1,23,88
2019-12-23 20:45:00,2019-12-23 21:00:00,1,57,42
2019-12-23 20:45:00,2019-12-23 21:00:00,1,68,16
2019-12-23 20:45:00,2019-12-23 21:00:00,1,96,80
2019-12-23 20:45:00,2019-12-23 21:00:00,1,136,180
2019-12-23 20:45:00,2019-12-23 21:00:00,1,141,1
2019-12-23 20:45:00,2019-12-23 21:00:00,1,153,126
2019-12-23 20:45:00,2019-12-23 21:00:00,1,195,18
2019-12-23 21:00:00,2019-12-23 21:15:00,1,15,41
2019-12-23 21:00:00,2019-12-23 21:15:00,1,23,88
2019-12-23 21:00:00,2019-12-23 21:15:00,1,47,30
2019-12-23 21:00:00,2019-12-23 21:15:00,1,68,16
2019-12-23 21:00:00,2019-12-23 21:15:00,1,96,80
2019-12-23 21:00:00,2019-12-23 21:15:00,1,153,126
2019-12-23 21:15:00,2019-12-23 21:30:00,1,13,14
2019-12-23 21:15:00,2019-12-23 21:30:00,1,46,111
2019-12-23 21:15:00,2019-12-23 21:30:00,1,47,30
2019-12-23 21:15:00,2019-12-23 21:30:00,1,61,26
2019-12-23 21:15:00,2019-12-23 21:30:00,2,80,96
2019-12-23 21:15:00,2019-12-23 21:30:00,1,88,187
2019-12-23 21:15:00,2019-12-23 21:30:00,1,152,141
2019-12-23 21:15:00,2019-12-23 21:30:00,1,153,126
2019-12-23 21:15:00,2019-12-23 21:30:00,1,156,19
2019-12-23 21:15:00,2019-12-23 21:30:00,1,171,28
2019-12-23 21:30:00,2019-12-23 21:45:00,1,13,14
2019-12-23 21:30:00,2019-12-23 21:45:00,2,18,113
2019-12-23 21:30:00,2019-12-23 21:45:00,1,47,30
2019-12-23 21:30:00,2019-12-23 21:45:00,1,65,160
2019-12-23 21:30:00,2019-12-23 21:45:00,2,80,96
2019-12-23 21:30:00,2019-12-23 21:45:00,1,88,187
2019-12-23 21:30:00,2019-12-23 21:45:00,1,113,18
2019-12-23 21:30:00,2019-12-23 21:45:00,1,152,141
2019-12-23 21:30:00,2019-12-23 21:45:00,1,153,126
2019-12-23 21:30:00,2019-12-23 21:45:00,1,156,19
2019-12-23 21:30:00,2019-12-23 21:45:00,1,161,161
2019-12-23 21:30:00,2019-12-23 21:45:00,1,171,28
2019-12-23 21:30:00,2019-12-23 21:45:00,1,197,177
2019-12-23 21:45:00,2019-12-23 22:00:00,1,1,198
2019-12-23 21:45:00,2019-12-23 22:00:00,1,8,116
2019-12-23 21:45:00,2019-12-23 22:00:00,2,18,113
2019-12-23 21:45:00,2019-12-23 22:00:00,1,47,30
2019-12-23 21:45:00,2019-12-23 22:00:00,1,56,115
2019-12-23 21:45:00,2019-12-23 22:00:00,1,161,0
2019-12-23 22:00:00,2019-12-23 22:15:00,1,1,198
2019-12-23 22:00:00,2019-12-23 22:15:00,1,8,116
2019-12-23 22:00:00,2019-12-23 22:15:00,1,18,49
2019-12-23 22:00:00,2019-12-23 22:15:00,1,19,177
2019-12-23 22:00:00,2019-12-23 22:15:00,1,46,46
2019-12-23 22:00:00,2019-12-23 22:15:00,1,56,115
2019-12-23 22:00:00,2019-12-23 22:15:00,1,116,112
2019-12-23 22:00:00,2019-12-23 22:15:00,1,149,175
2019-12-23 22:00:00,2019-12-23 22:15:00,1,177,197
2019-12-23 22:00:00,2019-12-23 22:15:00,1,180,143
2019-12-23 22:15:00,2019-12-23 22:30:00,2,13,13
2019-12-23 22:15:00,2019-12-23 22:30:00,1,19,177
2019-12-23 22:15:00,2019-12-23 22:30:00,1,46,46
2019-12-23 22:15:00,2019-12-23 22:30:00,1,64,25
2019-12-23 22:15:00,2019-12-23 22:30:00,1,116,112
2019-12-23 22:15:00,2019-12-23 22:30:00,1,136,118
2019-12-23 22:15:00,2019-12-23 22:30:00,1,180,143
2019-12-23 22:30:00,2019-12-23 22:45:00,2,13,13
